"x","y","z","t","class"
0.8664,0.4324,0.4258,2021-12-16 10:58:31,0
0.1101,0.0883,-0.12,2021-12-16 10:58:32,0
0.8601,-0.0118,-0.241,2021-12-16 10:58:33,0
0.5187,-0.4796,1.5139,2021-12-16 10:58:34,0
-0.0292,-0.0205,0.4292,2021-12-16 10:58:35,0
0.0444,0.1405,-1.5585,2021-12-16 10:58:36,0
-0.1871,0.1492,0.4063,2021-12-16 10:58:37,0
0.2158,-0.3277,-1.6169,2021-12-16 10:58:38,0
-0.4536,0.0044,1.7909,2021-12-16 10:58:39,0
0.2534,0.0473,0.7817,2021-12-16 10:58:40,0
-0.3572,0.0085,-0.1598,2021-12-16 10:58:41,0
-0.3755,0.2561,-1.2773,2021-12-16 10:58:42,0
0.6043,0.3209,1.1497,2021-12-16 10:58:43,0
-0.5532,0.5635,0.0586,2021-12-16 10:58:44,0
-0.2127,0.0512,0.408,2021-12-16 10:58:45,0
0.0949,0.3799,-0.4815,2021-12-16 10:58:46,0
-0.9837,-0.2999,0.5134,2021-12-16 10:58:47,0
0.2699,0.4772,-1.8243,2021-12-16 10:58:48,0
0.1638,0.2072,1.9902,2021-12-16 10:58:49,0
-0.2271,-0.4766,-0.3052,2021-12-16 10:58:50,0
0.0816,0.7247,-0.4124,2021-12-16 10:58:51,0
0.9783,1.2415,-3.9837,2021-12-16 10:58:52,0
-0.7905,0.6863,1.9511,2021-12-16 10:58:53,0
1.1553,0.1494,-1.8461,2021-12-16 10:58:54,0
-0.7731,-0.7771,0.5606,2021-12-16 10:58:55,0
-0.1728,-0.4925,-0.656,2021-12-16 10:58:56,0
0.0444,-0.0143,-0.482,2021-12-16 10:58:57,0
0.0852,0.8657,1.2848,2021-12-16 10:58:58,0
-0.7513,-0.4657,1.0221,2021-12-16 10:58:59,0
-0.5291,-0.2959,0.2123,2021-12-16 10:59:00,0
0.5214,0.0767,0.2138,2021-12-16 10:59:01,0
-0.6384,0.0398,-0.5499,2021-12-16 10:59:02,0
-0.3172,0.1682,-0.1356,2021-12-16 10:59:03,0
-0.6656,-0.3171,1.2692,2021-12-16 10:59:04,0
0.2647,-0.5359,0.6435,2021-12-16 10:59:05,0
-0.2703,-0.1032,-0.3717,2021-12-16 10:59:06,0
-0.4117,0.3036,0.2224,2021-12-16 10:59:07,0
-0.7582,0.6067,3.1304,2021-12-16 10:59:08,0
-0.1522,0.00469999999999998,-0.6216,2021-12-16 10:59:09,0
-0.5089,-0.1235,-0.6451,2021-12-16 10:59:10,0
0.9192,-0.1826,-1.0506,2021-12-16 10:59:11,0
0.3961,-0.0096,-0.6974,2021-12-16 10:59:12,0
-0.5568,0.7029,0.1127,2021-12-16 10:59:13,0
-0.3279,0.0447,0.0421,2021-12-16 10:59:14,0
0.0623,-0.3642,-0.4412,2021-12-16 10:59:15,0
0.753,-0.6294,0.8596,2021-12-16 10:59:16,0
0.4857,0.4396,1.0574,2021-12-16 10:59:17,0
-0.3261,-0.1994,-0.0793,2021-12-16 10:59:18,0
-0.2969,0.085,-0.0693,2021-12-16 10:59:19,0
1.2455,1.1419,-2.3753,2021-12-16 10:59:20,0
-0.1937,-0.0917,1.7335,2021-12-16 10:59:21,0
-0.3396,-0.06,-0.1474,2021-12-16 10:59:22,0
-0.817,-0.7349,0.9262,2021-12-16 10:59:23,0
0.3261,-0.017,-0.7153,2021-12-16 10:59:24,0
0.1475,0.1228,-1.4696,2021-12-16 10:59:25,0
0.5848,-0.1937,-0.0326,2021-12-16 10:59:26,0
-0.154,0.4392,0.6116,2021-12-16 10:59:27,0
-0.0921,-0.9245,0.5585,2021-12-16 10:59:28,0
-0.3405,0.0436,-1.2575,2021-12-16 10:59:29,0
-0.0973,0.1749,-0.4715,2021-12-16 10:59:30,0
0.0395,0.1073,0.8233,2021-12-16 10:59:31,0
-0.7511,1.0181,-0.9987,2021-12-16 10:59:32,0
-0.2562,0.0343,0.5205,2021-12-16 10:59:33,0
0.3388,0.206,1.439,2021-12-16 10:59:34,0
-0.4057,0.0743,-1.53,2021-12-16 10:59:35,0
0.2029,-0.1131,0.0505,2021-12-16 10:59:36,0
-0.419,-0.0569,-1.0879,2021-12-16 10:59:37,0
-0.000799999999999967,-0.0638,-0.9814,2021-12-16 10:59:38,0
0.1529,-0.3922,0.5155,2021-12-16 10:59:39,0
0.1406,-0.8153,-0.3945,2021-12-16 10:59:40,0
-0.04,-0.1112,-1.1364,2021-12-16 10:59:41,0
-0.3113,0.0336,1.2475,2021-12-16 10:59:42,0
-0.1165,0.5911,-0.6895,2021-12-16 10:59:43,0
-0.3098,0.2754,1.5675,2021-12-16 10:59:44,0
0.0203,-0.2278,-0.2775,2021-12-16 10:59:45,0
-0.0512,0.518,-0.4675,2021-12-16 10:59:46,0
0.8033,-0.515,2.1351,2021-12-16 10:59:47,0
-0.6488,0.0064,-0.0222,2021-12-16 10:59:48,0
0.7275,-0.5799,-1.6996,2021-12-16 10:59:49,0
-0.6587,-0.1248,0.0594,2021-12-16 10:59:50,0
0.2722,-0.0809,0.3177,2021-12-16 10:59:51,0
0.5048,0.2492,-2.1168,2021-12-16 10:59:52,0
-0.0541,-0.4848,1.1043,2021-12-16 10:59:53,0
0.1729,0.0143,-0.6098,2021-12-16 10:59:54,0
0.2085,0.377,-0.4842,2021-12-16 10:59:55,0
0.116,-0.4867,-0.2416,2021-12-16 10:59:56,0
-0.0664,0.6194,0.2015,2021-12-16 10:59:57,0
0.1027,0.0617,0.1706,2021-12-16 10:59:58,0
0.3049,0.1434,-0.65,2021-12-16 10:59:59,0
-0.0273,0.5013,-2.6267,2021-12-16 11:00:00,0
0.4157,-0.286,-1.2506,2021-12-16 11:00:01,0
-0.3959,0.4778,0.7144,2021-12-16 11:00:02,0
-0.3153,0.2385,1.8933,2021-12-16 11:00:03,0
-0.03,1.1175,-0.3103,2021-12-16 11:00:04,0
0.4757,0.7226,-2.5455,2021-12-16 11:00:05,0
-0.2155,0.5819,0.0108,2021-12-16 11:00:06,0
-0.2107,0.0181,1.2903,2021-12-16 11:00:07,0
-0.2752,0.5247,0.1139,2021-12-16 11:00:08,0
-0.0927,0.5487,-1.0073,2021-12-16 11:00:09,0
0.1044,-1.3217,3.1164,2021-12-16 11:00:10,0
-0.5411,0.4425,-0.8458,2021-12-16 11:00:11,0
0.0481,-0.6076,1.793,2021-12-16 11:00:12,0
0.3199,-0.5691,-0.8587,2021-12-16 11:00:13,0
-0.2491,0.5401,-1.154,2021-12-16 11:00:14,0
0.3026,0.1795,-0.4231,2021-12-16 11:00:15,0
0.436,0.3025,-1.7145,2021-12-16 11:00:16,0
0.4128,-0.7226,-1.1697,2021-12-16 11:00:17,0
0.3552,-0.0231,-0.0693,2021-12-16 11:00:18,0
-0.3522,-0.1971,0.513,2021-12-16 11:00:19,0
0.6688,-0.3853,-0.1921,2021-12-16 11:00:20,0
-0.2668,-0.0541,0.6512,2021-12-16 11:00:21,0
0.4003,0.2502,-0.097,2021-12-16 11:00:22,0
-0.0951,-0.0648,-0.8586,2021-12-16 11:00:23,0
-0.4494,-0.3899,0.6017,2021-12-16 11:00:24,0
-0.7731,-0.6487,0.6898,2021-12-16 11:00:25,0
0.3795,0.6765,-1.6369,2021-12-16 11:00:26,0
0.6791,-0.3582,-0.8435,2021-12-16 11:00:27,0
1.1798,-0.1442,-0.9252,2021-12-16 11:00:28,0
0.5646,-0.0674,-1.5865,2021-12-16 11:00:29,0
1.2929,-0.3819,0.4723,2021-12-16 11:00:30,0
-1.2238,-0.5426,0.9857,2021-12-16 11:00:31,0
-0.7769,-0.6236,0.8081,2021-12-16 11:00:32,0
0.7771,-0.4296,0.0579,2021-12-16 11:00:33,0
0.2931,-0.6807,0.6981,2021-12-16 11:00:34,0
-1.5146,-0.5614,-0.0199,2021-12-16 11:00:35,0
-0.5157,0.2158,1.506,2021-12-16 11:00:36,0
