"x","y","z","t","class"
2.3614,5.5195,-5.05,2022-01-06 16:23:23,2
0.9381,3.3821,-8.2591,2022-01-06 16:23:24,2
1.1451,-0.8813,-3.4766,2022-01-06 16:23:25,2
2.3461,-1.4059,-6.2062,2022-01-06 16:23:26,2
-0.2858,-4.2495,0.9753,2022-01-06 16:23:27,2
0.7881,-2.4339,2.9792,2022-01-06 16:23:28,2
0.7533,-0.2147,4.986,2022-01-06 16:23:29,2
0.1953,-0.5035,7.507,2022-01-06 16:23:30,2
-1.0001,0.2088,5.8146,2022-01-06 16:23:31,2
-0.4318,1.7884,3.93,2022-01-06 16:23:32,2
-1.4481,-0.6773,7.1711,2022-01-06 16:23:33,2
1.6831,5.5632,0.6139,2022-01-06 16:23:34,2
-0.4549,2.0958,-2.6176,2022-01-06 16:23:35,2
-0.1614,1.4993,-7.111,2022-01-06 16:23:36,2
0.6178,-0.9278,-10.0287,2022-01-06 16:23:37,2
1.2977,0.6528,-10.2365,2022-01-06 16:23:38,2
1.0366,-1.4465,-6.5277,2022-01-06 16:23:39,2
0.4219,-3.1516,0.1951,2022-01-06 16:23:40,2
-1.7612,-2.5176,7.2033,2022-01-06 16:23:41,2
1.8895,0.0251,5.617,2022-01-06 16:23:42,2
-0.7698,-0.6924,7.8135,2022-01-06 16:23:43,2
-1.7734,1.2268,1.1736,2022-01-06 16:23:44,2
2.4867,5.1873,0.5217,2022-01-06 16:23:45,2
1.6409,4.7757,-6.8983,2022-01-06 16:23:46,2
-0.7803,0.0772,-5.4663,2022-01-06 16:23:47,2
2.1462,-0.3569,-9.1107,2022-01-06 16:23:48,2
0.5202,-3.3733,-0.0110000000000001,2022-01-06 16:23:49,2
3.568,-1.9867,-0.3484,2022-01-06 16:23:50,2
1.4972,-0.8075,6.0696,2022-01-06 16:23:51,2
0.3755,1.8525,6.3487,2022-01-06 16:23:52,2
0.4099,3.4455,7.2639,2022-01-06 16:23:53,2
1.5859,5.2267,5.3077,2022-01-06 16:23:54,2
0.2124,3.6222,4.3936,2022-01-06 16:23:55,2
-2.3294,2.4393,1.0618,2022-01-06 16:23:56,2
-0.8647,1.773,-3.891,2022-01-06 16:23:57,2
-0.6935,0.7165,-3.0326,2022-01-06 16:23:58,2
1.7765,-1.0882,-3.0002,2022-01-06 16:23:59,2
-1.4552,-2.88,1.4393,2022-01-06 16:24:00,2
-0.125,2.3766,-7.062,2022-01-06 16:24:01,2
-1.3462,-4.2468,-2.5577,2022-01-06 16:24:02,2
0.4451,-2.9281,-8.7236,2022-01-06 16:24:03,2
2.4557,-2.3571,-2.614,2022-01-06 16:24:04,2
1.3185,-0.5778,-5.5194,2022-01-06 16:24:05,2
1.144,1.5133,-10.6799,2022-01-06 16:24:06,2
-2.0877,-3.4141,2.5985,2022-01-06 16:24:07,2
1.4866,1.4634,-6.1515,2022-01-06 16:24:08,2
3.3201,5.5402,-10.7411,2022-01-06 16:24:09,2
-1.5046,0.528,-5.7919,2022-01-06 16:24:10,2
0.6683,-1.1641,-7.4409,2022-01-06 16:24:11,2
-0.0232000000000001,-0.0991,-7.0347,2022-01-06 16:24:12,2
0.8779,-0.2917,-5.5984,2022-01-06 16:24:13,2
3.3502,-0.5994,-8.9151,2022-01-06 16:24:14,2
0.5379,-0.388,-2.0389,2022-01-06 16:24:15,2
-0.0734999999999999,-0.7851,-6.0214,2022-01-06 16:24:16,2
0.9869,1.1664,-10.8249,2022-01-06 16:24:17,2
0.8849,-0.1685,-7.6877,2022-01-06 16:24:18,2
2.0205,0.3661,-10.5831,2022-01-06 16:24:19,2
2.4185,0.4213,-15.0023,2022-01-06 16:24:20,2
2.458,0.5096,-9.5161,2022-01-06 16:24:21,2
1.1893,-0.2325,-8.0545,2022-01-06 16:24:22,2
-0.7296,0.3627,-4.389,2022-01-06 16:24:23,2
-0.1242,-0.1268,-8.5781,2022-01-06 16:24:24,2
-2.0086,0.0902,-6.1369,2022-01-06 16:24:25,2
0.2335,2.6475,-8.7036,2022-01-06 16:24:26,2
1.6171,0.5178,-9.463,2022-01-06 16:24:27,2
0.2059,-1.0565,-5.0902,2022-01-06 16:24:28,2
4.104,1.5941,-9.3313,2022-01-06 16:24:29,2
0.3129,0.00430000000000003,-8.8605,2022-01-06 16:24:30,2
-0.1032,-0.3826,-3.2327,2022-01-06 16:24:31,2
0.6399,-1.1485,-4.852,2022-01-06 16:24:32,2
