"x","y","z","t","class"
-0.3797,0.4998,-0.3735,2021-12-17 08:20:12,1
0.0425,-0.9504,-0.0759,2021-12-17 08:20:13,1
-0.5574,0.4685,-0.6226,2021-12-17 08:20:14,1
0.4165,0.0746,-0.3029,2021-12-17 08:20:15,1
0.0676,-0.2124,0.266,2021-12-17 08:20:16,1
0.2586,-0.7775,-0.4955,2021-12-17 08:20:17,1
-0.5813,-0.4353,-0.1541,2021-12-17 08:20:18,1
-0.2273,0.5988,-0.9586,2021-12-17 08:20:19,1
-0.1338,-0.3528,-0.3052,2021-12-17 08:20:20,1
-0.1499,-0.631,0.1636,2021-12-17 08:20:21,1
0.0417,0.1004,0.1382,2021-12-17 08:20:22,1
-0.2379,-0.272,-0.0088,2021-12-17 08:20:23,1
0.246,-0.0194,-0.2329,2021-12-17 08:20:24,1
0.1061,0.1153,-0.3361,2021-12-17 08:20:25,1
0.2912,0.243,-0.2321,2021-12-17 08:20:26,1
-0.17,-0.0955,-0.275,2021-12-17 08:20:27,1
0.3581,0.2942,-0.4988,2021-12-17 08:20:28,1
-0.4506,-0.3382,-1.0484,2021-12-17 08:20:29,1
0.966,-0.7856,1.083,2021-12-17 08:20:30,1
-0.586,0.2847,-1.7718,2021-12-17 08:20:31,1
-0.4242,0.1768,-0.3076,2021-12-17 08:20:32,1
0.1084,0.1778,-0.2839,2021-12-17 08:20:33,1
-0.2912,0.115,0.00569999999999998,2021-12-17 08:20:34,1
-0.5512,0.0613,0.0543,2021-12-17 08:20:35,1
-0.2403,-0.1859,-0.4659,2021-12-17 08:20:36,1
0.7079,0.7377,0.3889,2021-12-17 08:20:37,1
-0.235,-0.3832,-0.7392,2021-12-17 08:20:38,1
0.6884,0.1939,0.3359,2021-12-17 08:20:39,1
-0.2051,0.00290000000000001,-0.2955,2021-12-17 08:20:40,1
0.1541,0.3407,0.4873,2021-12-17 08:20:41,1
0.0372,0.2871,0.0877,2021-12-17 08:20:42,1
0.135,-0.0165,-0.2357,2021-12-17 08:20:43,1
0.0503,-0.2178,0.2289,2021-12-17 08:20:44,1
-0.3156,-0.3286,-0.0182,2021-12-17 08:20:45,1
0.3904,0.244,0.0249,2021-12-17 08:20:46,1
-0.26,-0.1339,-0.8128,2021-12-17 08:20:47,1
0.599,-0.1627,0.0354,2021-12-17 08:20:48,1
0.1806,0.112,0.3037,2021-12-17 08:20:49,1
0.4455,-0.2076,0.2147,2021-12-17 08:20:50,1
0.1636,0.0548,0.0468,2021-12-17 08:20:51,1
0.3154,0.5514,0.1401,2021-12-17 08:20:52,1
0.1419,-0.1035,-0.6267,2021-12-17 08:20:53,1
-0.0189,0.1999,0.2956,2021-12-17 08:20:54,1
0.5788,-0.00819999999999999,0.0497,2021-12-17 08:20:55,1
-0.4816,-0.4671,-0.2026,2021-12-17 08:20:56,1
0.1204,-0.0394,0.2488,2021-12-17 08:20:57,1
0.3428,-0.0652,-0.4698,2021-12-17 08:20:58,1
-0.1392,0.0324,0.0146,2021-12-17 08:20:59,1
0.7999,0.8039,0.2889,2021-12-17 08:21:00,1
-0.1479,0.1365,-0.0063,2021-12-17 08:21:01,1
-0.3157,-0.1661,0.119,2021-12-17 08:21:02,1
0.1851,0.4406,1.0227,2021-12-17 08:21:03,1
-0.104,0.0821,-0.2447,2021-12-17 08:21:04,1
-0.0963,0.1125,0.1095,2021-12-17 08:21:05,1
-0.1392,-0.1444,-0.9485,2021-12-17 08:21:06,1
0.3085,0.3971,0.362,2021-12-17 08:21:07,1
0.2874,-0.0522,0.3733,2021-12-17 08:21:08,1
-0.4494,0.1986,-0.2774,2021-12-17 08:21:09,1
-0.1725,-0.4269,-0.6146,2021-12-17 08:21:10,1
-0.77,-0.2103,-0.6053,2021-12-17 08:21:11,1
-0.4959,-0.1551,0.6813,2021-12-17 08:21:12,1
-0.7335,0.1085,0.1485,2021-12-17 08:21:13,1
-0.5078,-0.2596,-0.3516,2021-12-17 08:21:14,1
-0.5163,-0.4692,-0.351,2021-12-17 08:21:15,1
-0.0528,-0.3605,-0.6717,2021-12-17 08:21:16,1
0.5395,-0.0555,0.000599999999999989,2021-12-17 08:21:17,1
0.2038,0.0204,-0.938,2021-12-17 08:21:18,1
-0.0064,0.4111,-0.0872,2021-12-17 08:21:19,1
0.1463,-0.1909,-0.4104,2021-12-17 08:21:20,1
0.4523,0.1942,0.1568,2021-12-17 08:21:21,1
0.1162,0.232,-0.3579,2021-12-17 08:21:22,1
-0.331,-0.0668,-0.338,2021-12-17 08:21:23,1
0.0696,0.0666,0.0271,2021-12-17 08:21:24,1
-0.3481,-0.1147,-0.4814,2021-12-17 08:21:25,1
0.2868,-0.1389,-0.0217,2021-12-17 08:21:26,1
-0.5428,-0.3543,-0.7064,2021-12-17 08:21:27,1
-0.1424,-0.0443,-0.5307,2021-12-17 08:21:28,1
0.3819,0.3709,0.8415,2021-12-17 08:21:29,1
-0.3907,-0.5634,-1.0654,2021-12-17 08:21:30,1
-0.1645,0.6577,0.433,2021-12-17 08:21:31,1
-0.4138,0.0816,-0.0496,2021-12-17 08:21:32,1
-0.3282,-0.4707,-0.4556,2021-12-17 08:21:33,1
0.0119,-0.2133,-0.1499,2021-12-17 08:21:34,1
0.071,0.0705,-0.0912,2021-12-17 08:21:35,1
-0.012,0.1169,0.1269,2021-12-17 08:21:36,1
0.1393,0.3619,0.4536,2021-12-17 08:21:37,1
0.0389,-0.4887,-1.753,2021-12-17 08:21:38,1
0.499,0.1405,0.2296,2021-12-17 08:21:39,1
-0.2388,0.3767,-0.4083,2021-12-17 08:21:40,1
0.287,-0.1205,0.2145,2021-12-17 08:21:41,1
-0.0906,-0.1171,0.1119,2021-12-17 08:21:42,1
-0.00729999999999999,-0.7241,0.1178,2021-12-17 08:21:43,1
0.0343,-0.0505,0.0835,2021-12-17 08:21:44,1
-0.0119,-0.1829,-0.118,2021-12-17 08:21:45,1
-0.2959,-0.1862,-0.0616,2021-12-17 08:21:46,1
-0.1018,-0.1451,0.0399,2021-12-17 08:21:47,1
-0.1264,0.4675,-0.0926,2021-12-17 08:21:48,1
0.1463,0.2435,-0.2726,2021-12-17 08:21:49,1
-0.0886,0.9099,0.1532,2021-12-17 08:21:50,1
-0.265,-0.3944,-0.8974,2021-12-17 08:21:51,1
-0.7243,-0.4669,-0.0743,2021-12-17 08:21:52,1
-0.2391,-0.6325,-0.6323,2021-12-17 08:21:53,1
