"x","y","z","t","class"
2.6426,1.1222,-1.1564,2021-12-18 14:11:48,2
-5.126,-4.4417,6.7632,2021-12-18 14:11:49,2
-3.8037,-0.5538,2.9348,2021-12-18 14:11:50,2
5.7802,4.8008,1.0214,2021-12-18 14:11:51,2
6.131,8.7165,-2.4064,2021-12-18 14:11:52,2
-2.3493,-4.1023,2.3037,2021-12-18 14:11:53,2
-3.96,-6.2142,2.7826,2021-12-18 14:11:54,2
-6.1404,2.5798,5.5668,2021-12-18 14:11:55,2
-0.9016,1.5429,-1.9522,2021-12-18 14:11:56,2
7.746,5.4027,-7.8114,2021-12-18 14:11:57,2
-3.3891,-5.385,1.9808,2021-12-18 14:11:58,2
-3.1326,-8.5548,1.157,2021-12-18 14:11:59,2
-3.5981,-1.5922,3.4613,2021-12-18 14:12:00,2
2.5247,2.3483,2.2244,2021-12-18 14:12:01,2
8.7842,8.0259,3.1663,2021-12-18 14:12:02,2
-6.5355,-7.22,2.6055,2021-12-18 14:12:03,2
-2.899,-6.7287,-1.8778,2021-12-18 14:12:04,2
2.0289,-0.9531,6.1629,2021-12-18 14:12:05,2
7.1063,11.9297,-4.6125,2021-12-18 14:12:06,2
4.5509,-1.1255,1.7017,2021-12-18 14:12:07,2
2.2748,1.0352,1.304,2021-12-18 14:12:08,2
-2.5975,-9.3845,3.3942,2021-12-18 14:12:09,2
-5.3505,2.0705,1.9026,2021-12-18 14:12:10,2
5.386,8.7127,-0.8105,2021-12-18 14:12:11,2
6.7107,8.1792,-1.4304,2021-12-18 14:12:12,2
2.1698,0.5326,3.2784,2021-12-18 14:12:13,2
2.2705,-5.9678,0.3042,2021-12-18 14:12:14,2
0.4594,3.7095,1.1539,2021-12-18 14:12:15,2
-0.0617,-0.1686,1.8651,2021-12-18 14:12:16,2
3.7864,3.0743,-1.4804,2021-12-18 14:12:17,2
-2.2069,-0.8441,1.3062,2021-12-18 14:12:18,2
-0.2398,0.252,-1.0184,2021-12-18 14:12:19,2
-0.449,0.4851,1.1849,2021-12-18 14:12:20,2
-0.4008,-0.2277,-2.164,2021-12-18 14:12:21,2
-2.0488,4.331,-2.0558,2021-12-18 14:12:22,2
0.7687,0.2323,-1.3914,2021-12-18 14:12:23,2
0.2474,0.0148,-0.1242,2021-12-18 14:12:24,2
-0.963,0.1691,0.0428,2021-12-18 14:12:25,2
-0.9133,0.1299,0.0367,2021-12-18 14:12:26,2
9.8344,12.4818,-13.8433,2021-12-18 14:12:27,2
8.9644,0.5431,-12.4,2021-12-18 14:12:28,2
1.5387,-4.516,-1.7585,2021-12-18 14:12:29,2
-3.7726,-4.1741,-0.7952,2021-12-18 14:12:30,2
-2.4015,-5,5.8749,2021-12-18 14:12:31,2
-2.1132,-2.3173,1.0959,2021-12-18 14:12:32,2
3.184,2.7058,-2.2512,2021-12-18 14:12:33,2
10.9536,15.3505,0.9013,2021-12-18 14:12:34,2
-6.5094,-15.3824,2.0334,2021-12-18 14:12:35,2
-2.3065,-2.0946,2.4377,2021-12-18 14:12:36,2
-0.1859,-3.0551,0.2263,2021-12-18 14:12:37,2
10.4033,8.2651,-6.342,2021-12-18 14:12:38,2
-0.1947,-6.4545,2.5673,2021-12-18 14:12:39,2
-1.9035,-6.6923,-0.8888,2021-12-18 14:12:40,2
-1.5205,-9.0054,0.7349,2021-12-18 14:12:41,2
0.0225,-0.9594,1.3153,2021-12-18 14:12:42,2
0.9754,3.343,1.3699,2021-12-18 14:12:43,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:44,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:45,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:46,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:47,2
-18.3162,-45.8946,2.3394,2021-12-18 14:12:48,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:49,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:50,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:51,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:52,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:53,2
-9.1581,-22.9473,1.1697,2021-12-18 14:12:54,2
-6.1054,-15.2982,0.7798,2021-12-18 14:12:55,2
